Seed,Budget,Model,Epoch,Train_MSE,Train_MSE_standardized
7,200,DirectReturns,24,0.06489532587755178,0.1225882215607361
7,200,DirectReturns,25,0.06080864108827276,0.11486841410738724
7,200,DirectReturns,26,0.059236264023057324,0.11189817078953487
7,200,DirectReturns,27,0.05923376414596804,0.11189344848507994
7,200,DirectReturns,28,0.05992037705258609,0.11319047032732746
7,200,DirectReturns,29,0.05956616256889182,0.11252135397695937
7,200,DirectReturns,30,0.05749237598477934,0.10860394073024045
7,200,DirectReturns,31,0.05457252874064068,0.10308830649853393
7,200,DirectReturns,32,0.05148339552345281,0.09725288858301574
7,200,DirectReturns,33,0.048403612287579424,0.09143513291921553
7,200,DirectReturns,34,0.04583323763916432,0.08657965754201263
7,200,DirectReturns,35,0.04429912668356569,0.08368169946597914
7,200,DirectReturns,36,0.04360253929439269,0.08236583568001897
7,200,DirectReturns,37,0.04329146721150075,0.08177821595697651
7,200,DirectReturns,38,0.04311625770638068,0.08144724263427938
7,200,DirectReturns,39,0.042781109472177004,0.08081414270859642
7,200,DirectReturns,40,0.04210547658109501,0.079537862276598
7,200,DirectReturns,41,0.041103125103138065,0.07764440564624887
7,200,DirectReturns,42,0.039909305543083265,0.07538926300303793
7,200,DirectReturns,43,0.03877652379865864,0.07324942168800234
7,200,DirectReturns,44,0.03794467404488707,0.07167804531317674
7,200,DirectReturns,45,0.03738513286398068,0.07062106382291143
7,200,DirectReturns,46,0.036948814994032984,0.06979685297276515
7,200,DirectReturns,47,0.03663507390091975,0.06920419145030292
7,200,DirectReturns,48,0.03629211400473354,0.06855633518066262
7,200,DirectReturns,49,0.03572303762292538,0.06748134155616473
7,200,DirectReturns,50,0.03500800466844693,0.06613063382704071
7,200,DirectReturns,51,0.034250860850961524,0.06470037806060269
7,200,DirectReturns,52,0.03349899898605715,0.06328009997999214
7,200,DirectReturns,53,0.032845561666535315,0.06204574730792542
7,200,DirectReturns,54,0.032335757093965384,0.06108271899964941
7,200,DirectReturns,55,0.03194011786293675,0.06033535069452722
7,200,DirectReturns,56,0.031614341796345896,0.05971995493080491
7,200,DirectReturns,57,0.031247873111289824,0.059027690214490953
7,200,DirectReturns,58,0.030825805349824868,0.05823039802809009
7,200,DirectReturns,59,0.030374499809141163,0.057377875248293714
7,200,DirectReturns,60,0.02989384654637022,0.05646991419141216
7,200,DirectReturns,61,0.02943688117677883,0.05560669991186987
7,200,DirectReturns,62,0.02905669537668298,0.054888523364234755
7,200,DirectReturns,63,0.02871460486521452,0.05424230937506627
7,200,DirectReturns,64,0.028394910768472642,0.053638402541514044
7,200,DirectReturns,65,0.028066131617802817,0.05301733390795926
7,200,DirectReturns,66,0.027712631378161826,0.05234956677507438
7,200,DirectReturns,67,0.02733668124599824,0.05163939146623291
7,200,DirectReturns,68,0.026950249499617936,0.050909416234538186
7,200,DirectReturns,69,0.0265793114849042,0.050208708889007206
7,200,DirectReturns,70,0.026237210742412084,0.049562475573285115
7,200,DirectReturns,71,0.025904353255353,0.048933702902526965
7,200,DirectReturns,72,0.025580230735109784,0.04832143071208645
7,200,DirectReturns,73,0.025262783511874567,0.04772176825551405
7,200,DirectReturns,74,0.024933421576290377,0.04709959873271589
7,200,DirectReturns,75,0.024602147139423245,0.046473816466968396
7,200,DirectReturns,76,0.02428423523825126,0.045873276226964035
7,200,DirectReturns,77,0.02398912292124879,0.04531580473556168
7,200,DirectReturns,78,0.023702968237720595,0.04477525434505765
7,200,DirectReturns,79,0.023425055545643805,0.044250273197183713
7,200,DirectReturns,80,0.023158715116237707,0.043747152223075
7,200,DirectReturns,81,0.022890071926597595,0.04323968130113952
7,200,DirectReturns,82,0.022622943102486248,0.04273507103787943
7,200,DirectReturns,83,0.02236237935951316,0.04224286230909441
7,200,DirectReturns,84,0.022108229473723057,0.04176276945051689
7,200,DirectReturns,85,0.021864335130838252,0.04130204946277252
7,200,DirectReturns,86,0.021625422990638216,0.04085074092890903
7,200,DirectReturns,87,0.0213889093262927,0.04040396315108206
7,200,DirectReturns,88,0.021149657034662775,0.039952012066182915
7,200,DirectReturns,89,0.020916192461420183,0.03951099406613084
7,200,DirectReturns,90,0.02069132789034428,0.039086221596196326
7,200,DirectReturns,91,0.020475961093193423,0.03867939056038689
7,200,DirectReturns,92,0.02027329238507552,0.03829654640083888
7,200,DirectReturns,93,0.020071726715021537,0.037915785896357565
7,200,DirectReturns,94,0.01987128874247482,0.037537155628992784
7,200,DirectReturns,95,0.01967220042005381,0.037161074870493284
7,200,DirectReturns,96,0.019478140877701663,0.036794493551235756
7,200,DirectReturns,97,0.01929423235651231,0.03644708765970812
7,200,DirectReturns,98,0.019115397255833264,0.0361092655338705
7,200,DirectReturns,99,0.018937703595920185,0.0357735996063665
7,200,DirectReturns,100,0.018762070747255388,0.0354418265815097
7,200,DirectReturns,101,0.018584488514278758,0.03510637114112151
7,200,DirectReturns,102,0.018411044631038712,0.03477873310402922
7,200,DirectReturns,103,0.01823896944851211,0.034453680562641614
7,200,DirectReturns,104,0.01807159282143413,0.034137503661349225
7,200,DirectReturns,105,0.017904530495636665,0.03382192047978151
7,200,DirectReturns,106,0.017743831307615896,0.03351835735871958
7,200,DirectReturns,107,0.017585959782217456,0.03322013573378789
7,200,DirectReturns,108,0.017437004488893126,0.03293875700190292
7,200,DirectReturns,109,0.01728967527522629,0.03266044995831958
7,200,DirectReturns,110,0.01714627477922891,0.03238956431998538
7,200,DirectReturns,111,0.017008507599560668,0.03212932009874771
7,200,DirectReturns,112,0.01687383959287642,0.03187493026069218
7,200,DirectReturns,113,0.016743013519899232,0.031627797891709095
7,200,DirectReturns,114,0.0166150097706441,0.031385996933595395
7,200,DirectReturns,115,0.01649090660743739,0.031151564239686465
7,200,DirectReturns,116,0.01637126225536843,0.03092555430535629
7,200,DirectReturns,117,0.01625019410624733,0.030696854797530267
7,200,DirectReturns,118,0.01613164321778846,0.030472910431983205
7,200,DirectReturns,119,0.01601939852827118,0.03026087856864804
7,200,DirectReturns,120,0.015908441466824547,0.030051279053607258
7,200,DirectReturns,121,0.015798819299077,0.02984420117232563
7,200,DirectReturns,122,0.01569231936282037,0.029643021232083615
7,200,DirectReturns,123,0.015586086279502405,0.029442345380953205
7,200,DirectReturns,124,0.015484228668372946,0.029249934860905186
7,200,DirectReturns,125,0.01538195533404285,0.02905673903363914
7,200,DirectReturns,126,0.015279101108326905,0.02886244589403283
7,200,DirectReturns,127,0.015178374633370559,0.028672172106791526
7,200,DirectReturns,128,0.015080811040462707,0.028487873050088795
7,200,DirectReturns,129,0.014988746513428661,0.028313961809405156
7,200,DirectReturns,130,0.01489807927752089,0.028142690072134997
7,200,DirectReturns,131,0.014810019029828982,0.027976342973807487
7,200,DirectReturns,132,0.014725044404132191,0.02781582466064555
7,200,DirectReturns,133,0.014641403303245471,0.02765782539539135
7,200,DirectReturns,134,0.014557601774785664,0.027499523080100678
7,200,DirectReturns,135,0.014471726324748283,0.027337303096558657
7,200,DirectReturns,136,0.014390682652385123,0.027184210411848257
7,200,DirectReturns,137,0.014311414152920435,0.027034471054756506
7,200,DirectReturns,138,0.014234474794924847,0.026889131480031195
7,200,DirectReturns,139,0.01415918574681913,0.02674690936487154
7,200,DirectReturns,140,0.014085061227927912,0.026606887062463117
7,200,DirectReturns,141,0.014010364280572066,0.02646578343429663
7,200,DirectReturns,142,0.013935016318599938,0.02632345002998
7,200,DirectReturns,143,0.013862253559265118,0.026186000111328878
7,200,DirectReturns,144,0.013787407726480955,0.02604461523640653
7,200,DirectReturns,145,0.01371583490149689,0.025909413121181318
7,200,DirectReturns,146,0.013646496431744766,0.025778431735731553
7,200,DirectReturns,147,0.013576787803367445,0.025646751115214476
7,200,DirectReturns,148,0.013510596625909099,0.02552171501102817
7,200,DirectReturns,149,0.013445342510218774,0.02539844903025339
7,200,DirectReturns,150,0.013379869545582977,0.025274769640613592
7,200,DirectReturns,151,0.01331254918986872,0.02514760050215486
7,200,DirectReturns,152,0.013245225488578689,0.025020425043854464
7,200,DirectReturns,153,0.013179629637473137,0.02489651351987252
7,200,DirectReturns,154,0.013116701810671847,0.02477764193289863
7,200,DirectReturns,155,0.013053909186201881,0.024659025745109874
7,200,DirectReturns,156,0.012990180694275176,0.024538641689981107
7,200,DirectReturns,157,0.01292868251865504,0.02442247073503857
7,200,DirectReturns,158,0.012869453184559577,0.024310585654983813
7,200,DirectReturns,159,0.012810491330711295,0.024199205849035642
7,200,DirectReturns,160,0.012752796012553929,0.024090218547567464
7,200,DirectReturns,161,0.012693011375489215,0.023977284492066365
7,200,DirectReturns,162,0.01263128868023433,0.023860689416243672
7,200,DirectReturns,163,0.012569953064411735,0.023744825539140844
7,200,DirectReturns,164,0.01251050218643459,0.02363252195944708
7,200,DirectReturns,165,0.012451077502424452,0.023520267860540837
7,200,DirectReturns,166,0.01239292346706248,0.023410414035551105
7,200,DirectReturns,167,0.012334675232299993,0.023300382266513396
7,200,DirectReturns,168,0.012276293382357396,0.02319009809644246
7,200,DirectReturns,169,0.012220347420440588,0.023084415354547815
7,200,DirectReturns,170,0.012164260779410402,0.022978466867746485
7,200,DirectReturns,171,0.012108360529111304,0.022872870475767554
7,200,DirectReturns,172,0.01205388494403855,0.02276996529727827
7,200,DirectReturns,173,0.01199871361055197,0.022665745839839754
7,200,DirectReturns,174,0.011945142654603032,0.02256454951902183
7,200,DirectReturns,175,0.011893058651309185,0.022466162073559212
7,200,DirectReturns,176,0.011843386719540007,0.022372331066553265
7,200,DirectReturns,177,0.01179378929550311,0.022278640805745438
7,200,DirectReturns,178,0.011743806208918642,0.022184222022733735
7,200,DirectReturns,179,0.011692356584689324,0.022087032928620225
7,200,DirectReturns,180,0.011642245767168012,0.021992372859997052
7,200,DirectReturns,181,0.011590951575115855,0.021895477379543907
7,200,DirectReturns,182,0.011543125885682294,0.02180513395136483
7,200,DirectReturns,183,0.011495367683635356,0.02171491800784805
7,200,DirectReturns,184,0.011446102588886928,0.0216218555219361
7,200,DirectReturns,185,0.011395739981197129,0.021526719817994915
7,200,DirectReturns,186,0.011348841559561498,0.02143812801227434
7,200,DirectReturns,187,0.011302830311193297,0.0213512120898566
7,200,DirectReturns,188,0.011255932346185363,0.021262621146712436
7,200,DirectReturns,189,0.011213810495478989,0.021183052353473238
7,200,DirectReturns,190,0.011169534651076327,0.021099414634577065
7,200,DirectReturns,191,0.011124859608596414,0.021015022824663106
7,200,DirectReturns,192,0.011081840203858802,0.020933758538706118
7,200,DirectReturns,193,0.01103912911831485,0.02085307667222407
7,200,DirectReturns,194,0.01099491971852543,0.020769564468175995
7,200,DirectReturns,195,0.010950020504249616,0.020684749194454555
7,200,DirectReturns,196,0.010911888853297103,0.020612717947022907
7,200,DirectReturns,197,0.01087323390647112,0.020539698186017884
7,200,DirectReturns,198,0.010831778092392047,0.02046138754572778
7,200,DirectReturns,199,0.010789128746338455,0.020380822306047753
7,200,DirectReturns,200,0.010748070493567009,0.020303262664893632
123,200,Base,1,0.5250832618861826,0.9918899762887781
123,200,Base,2,0.4792131051624329,0.9052405780549703
123,200,Base,3,0.43566620764609393,0.8229798505090711
123,200,Base,4,0.39366677284260543,0.7436423027043112
123,200,Base,5,0.35337692479948674,0.6675341893422252
123,200,Base,6,0.3146395808715959,0.5943587790042462
123,200,Base,7,0.2786442749701206,0.5263631186800732
123,200,Base,8,0.24784222951515517,0.4681776034415508
123,200,Base,9,0.22412341552626544,0.42337241624033056
123,200,Base,10,0.20771264266448622,0.39237222582047465
123,200,Base,11,0.19664473837544466,0.37146479242907565
123,200,Base,12,0.1866598202403663,0.3526031357526245
123,200,Base,13,0.17393081984185335,0.32855786746868204
123,200,Base,14,0.15936118054911083,0.30103560534076274
123,200,Base,15,0.14650822909318034,0.2767561916929761
123,200,Base,16,0.1383795852775956,0.26140106440794764
123,200,Base,17,0.13592942538922168,0.2567726764740932
123,200,Base,18,0.1356630107516888,0.25626941531974556
123,200,Base,19,0.13244459800777653,0.25018978648377893
123,200,Base,20,0.125254421412171,0.23660743752961783
123,200,Base,21,0.11562621144445176,0.21841960780852018
123,200,Base,22,0.10576245263142173,0.19978682286689065
123,200,Base,23,0.09741801285425529,0.1840240538481539
123,200,Base,24,0.09101929008610277,0.1719367727720395
123,200,Base,25,0.08629742248865836,0.16301709568607844
123,200,Base,26,0.08268745537068296,0.1561978148996571
123,200,Base,27,0.07963651465450158,0.15043454317821423
123,200,Base,28,0.07684239556324099,0.14515641126971848
123,200,Base,29,0.07401797155695174,0.13982103293264445
123,200,Base,30,0.07107457881391889,0.13426092090849037
123,200,Base,31,0.0680589912704098,0.12856443184829192
123,200,Base,32,0.06515516616178117,0.12307906366535269
123,200,Base,33,0.06250056040019926,0.11806447448105245
123,200,Base,34,0.05999634394739729,0.11333397290484695
123,200,Base,35,0.05742735158185659,0.10848110868024984
123,200,Base,36,0.05489158610052634,0.10369101052683401
123,200,Base,37,0.05273788193053051,0.09962263178926674
123,200,Base,38,0.051162581677570394,0.0966468665269282
123,200,Base,39,0.0498249061719615,0.09411997789449625
123,200,Base,40,0.04838417885548763,0.09139842288121604
123,200,Base,41,0.0468223215112616,0.08844805147046897
123,200,Base,42,0.04533348985877934,0.08563562666154653
123,200,Base,43,0.043952628622699726,0.08302715955141042
123,200,Base,44,0.042694757091288976,0.08065102179568857
123,200,Base,45,0.041653468084649904,0.0786840116030672
123,200,Base,46,0.04085651162386511,0.077178549170021
123,200,Base,47,0.04010377997964074,0.0757566280635292
123,200,Base,48,0.03920083994792412,0.07405096111190634
123,200,Base,49,0.0381634398067786,0.07209129704318985
123,200,Base,50,0.037164908385569115,0.0702050565560159
123,200,Base,51,0.036268684895679415,0.06851207725032851
123,200,Base,52,0.03541194090030575,0.06689367528831561
123,200,Base,53,0.03457119287661519,0.06530548995121752
123,200,Base,54,0.03381992844388267,0.0638863404287344
123,200,Base,55,0.03318786883288468,0.06269237056133879
123,200,Base,56,0.03261598258592461,0.061612069060393106
123,200,Base,57,0.03205485552436676,0.06055209181833763
123,200,Base,58,0.03151086517351899,0.05952448607393537
123,200,Base,59,0.030998344722762684,0.05855632743196674
123,200,Base,60,0.030515007853873077,0.05764329700380138
123,200,Base,61,0.030079655046268222,0.05682090917056278
123,200,Base,62,0.029709420311926374,0.05612153033196019
123,200,Base,63,0.029338611030522058,0.05542106616553717
123,200,Base,64,0.028923458689323143,0.05463683730935763
123,200,Base,65,0.028483529483069647,0.05380580459200907
123,200,Base,66,0.028066252306775324,0.053017561891196906
123,200,Base,67,0.027679728823183168,0.05228741336656467
123,200,Base,68,0.02730137642422591,0.05157270014054707
123,200,Base,69,0.026924746947694825,0.05086124154024027
123,200,Base,70,0.026565946758782866,0.05018346272551691
123,200,Base,71,0.02622280972962522,0.04953527184909786
123,200,Base,72,0.02588908183903193,0.04890485497330867
123,200,Base,73,0.025569377194632995,0.04830092821507769
123,200,Base,74,0.025267390617387153,0.04773047114533999
123,200,Base,75,0.024979449274537806,0.04718654572919655
123,200,Base,76,0.024688745461000097,0.04663740196544146
123,200,Base,77,0.02438881939712281,0.04607083723565178
123,200,Base,78,0.02408897828275903,0.045504432976737966
123,200,Base,79,0.0237965168451415,0.04495196903533982
123,200,Base,80,0.023517708506918304,0.0444252959987705
123,200,Base,81,0.023255936896366076,0.043930805590428355
123,200,Base,82,0.02300453626497771,0.04345590611370338
123,200,Base,83,0.022757213218732288,0.04298870925506648
123,200,Base,84,0.02251711339941676,0.042535157177949534
123,200,Base,85,0.022291685618655594,0.04210932079666627
123,200,Base,86,0.022084111372501172,0.04171721000388138
123,200,Base,87,0.021886570494816026,0.041344052391164225
123,200,Base,88,0.021699031554464492,0.040989788584638955
123,200,Base,89,0.021515871694901996,0.040643796925895356
123,200,Base,90,0.021335626455213037,0.04030331102680379
123,200,Base,91,0.021162160962324626,0.03997563216876908
123,200,Base,92,0.020997837396152248,0.03966522254426701
123,200,Base,93,0.02084428352527167,0.039375157031990606
123,200,Base,94,0.02069378375710748,0.03909086076450036
123,200,Base,95,0.02055095607595303,0.0388210571817985
123,200,Base,96,0.020424275912799245,0.03858175649722611
123,200,Base,97,0.020308073384330154,0.03836224821811268
123,200,Base,98,0.020196091099142253,0.03815071204040099
123,200,Base,99,0.02008727526012892,0.037945157325914254
123,200,Base,100,0.019981446719876707,0.03774524566256324
123,200,Base,101,0.019878761801101815,0.0375512723462496
123,200,Base,102,0.019777559140811078,0.0373600990379336
123,200,Base,103,0.019678442937641708,0.03717286707769486
123,200,Base,104,0.01958254971789213,0.036991723380365805
123,200,Base,105,0.019489473430656414,0.03681590090983485
123,200,Base,106,0.019397288491144263,0.03664176220821554
123,200,Base,107,0.01930650579424173,0.03647027236343431
123,200,Base,108,0.019218621550936114,0.03630425773997168
123,200,Base,109,0.019130510606380605,0.036137814874525914
123,200,Base,110,0.01904417258673085,0.03597472109020761
123,200,Base,111,0.018963398469403564,0.035822137598910044
123,200,Base,112,0.018882741710489107,0.03566977579937409
123,200,Base,113,0.01879814511276416,0.0355099715865906
123,200,Base,114,0.01871741006861739,0.0353574619051036
123,200,Base,115,0.01864006324320353,0.03521135261845413
123,200,Base,116,0.018567058454723874,0.03507344550320172
123,200,Base,117,0.01851305315590041,0.03497142870232893
123,200,Base,118,0.01851055205474861,0.03496670408560198
123,200,Base,119,0.01865103522386477,0.03523207885070695
123,200,Base,120,0.018992071267244705,0.035876300934204
123,200,Base,121,0.01921477934817242,0.03629699976264731
123,200,Base,122,0.018601736758265305,0.03513895332676838
123,200,Base,123,0.018065109159918512,0.03412525592973445
123,200,Base,124,0.01840524291370099,0.03476777357495972
123,200,Base,125,0.018461942393653806,0.034874879723466465
123,200,Base,126,0.017938361684664596,0.033885828091618525
123,200,Base,127,0.017971136601739584,0.03394774039025779
123,200,Base,128,0.018150070876382395,0.03428574985716625
123,200,Base,129,0.017782009517040447,0.033590476555787174
123,200,Base,130,0.01769837960170231,0.033432498420198166
123,200,Base,131,0.01785514372521304,0.03372862814673607
123,200,Base,132,0.01759626469557048,0.03323960186612026
123,200,Base,133,0.017477262919248393,0.033014805766792256
123,200,Base,134,0.01760423072435369,0.03325464981122617
123,200,Base,135,0.017435366440747207,0.03293566270495127
123,200,Base,136,0.01729640640453778,0.03267316516022715
123,200,Base,137,0.017380059145954283,0.03283118641461269
123,200,Base,138,0.017271789346734862,0.032626663177298336
123,200,Base,139,0.01712602770371405,0.03235131729763656
123,200,Base,140,0.017169370288048304,0.03243319207458749
123,200,Base,141,0.017106733612940607,0.03231487047742934
123,200,Base,142,0.01696767087554033,0.03205217892865071
123,200,Base,143,0.01697475900768005,0.03206556851413235
123,200,Base,144,0.0169435995373756,0.03200670781811543
123,200,Base,145,0.01682220775175101,0.03177739695619174
123,200,Base,146,0.01679509792211862,0.0317261860907479
123,200,Base,147,0.016781097386096684,0.031699738873038195
123,200,Base,148,0.01668286767424194,0.03151418150788345
123,200,Base,149,0.016624903377739506,0.03140468610237983
123,200,Base,150,0.016614131040143025,0.031384336998801915
123,200,Base,151,0.016547983179946192,0.031259382721557386
123,200,Base,152,0.01646877045034355,0.031109748714552295
123,200,Base,153,0.016440110589479466,0.03105560981739758
123,200,Base,154,0.016399569173014817,0.030979026487600734
123,200,Base,155,0.016322153822199145,0.030832787755463067
123,200,Base,156,0.016264880732874843,0.030724598050447905
123,200,Base,157,0.0162327819146279,0.03066396291240239
123,200,Base,158,0.01617916496564491,0.03056267971006915
123,200,Base,159,0.016109329646599006,0.03043075976902259
123,200,Base,160,0.01606026680289296,0.030338079338293494
123,200,Base,161,0.016023999108660994,0.030269569132421438
123,200,Base,162,0.01597011316298846,0.03016777779139977
123,200,Base,163,0.015906657465360158,0.030047909048698217
123,200,Base,164,0.01585715184209531,0.02995439220089404
123,200,Base,165,0.015817154376162733,0.029878836401623345
123,200,Base,166,0.015769482112369775,0.02978878279672767
123,200,Base,167,0.015714996501237095,0.02968585867886427
123,200,Base,168,0.01566820823182913,0.02959747495231593
123,200,Base,169,0.0156309948111031,0.02952717825523788
123,200,Base,170,0.01559170660095512,0.02945296225053774
123,200,Base,171,0.015545141109719645,0.029364999355221834
123,200,Base,172,0.015496795177016435,0.02927367317988273
123,200,Base,173,0.015454243575825031,0.029193292581679735
123,200,Base,174,0.015416762334378869,0.029122489967336705
123,200,Base,175,0.015378944532075866,0.029051051584603128
123,200,Base,176,0.015337089577753382,0.028971986962544206
123,200,Base,177,0.015293330599657986,0.028889325611676633
123,200,Base,178,0.015251819188028343,0.028810909946798774
123,200,Base,179,0.015213642036845458,0.028738792748765195
123,200,Base,180,0.015177618075725775,0.02867074295831391
123,200,Base,181,0.01514187660719699,0.02860322680050649
123,200,Base,182,0.01510484258944541,0.028533268998276153
123,200,Base,183,0.015066577841365556,0.028460986328420552
123,200,Base,184,0.015027177242709853,0.028386558020182383
123,200,Base,185,0.014987889968926207,0.028312343784288194
123,200,Base,186,0.01494869546775455,0.028238304797217544
123,200,Base,187,0.014910398642068057,0.02816596153229293
123,200,Base,188,0.014873227294059743,0.028095744311195183
123,200,Base,189,0.01483672001376928,0.028026781523747726
123,200,Base,190,0.014800774705945584,0.027958880310525153
123,200,Base,191,0.0147649567108108,0.027891219592837576
123,200,Base,192,0.014729815042012788,0.027824836465511066
123,200,Base,193,0.014694878604205189,0.027758841022532912
123,200,Base,194,0.014661691835581591,0.027696150730283038
123,200,Base,195,0.014630165721006618,0.02763659743786629
123,200,Base,196,0.014603352711304383,0.027585947269620128
123,200,Base,197,0.014587116893801173,0.027555277572436407
123,200,Base,198,0.014588105549161326,0.027557145156899523
123,200,Base,199,0.01462431357914674,0.027625542656135517
123,200,Base,200,0.01472871984753823,0.027822767627099617
123,200,Stacking,1,0.5410500573398638,1.0220514868786785
123,200,Stacking,2,0.503322991649887,0.9507845069367667
123,200,Stacking,3,0.46634344909871644,0.8809296091582862
123,200,Stacking,4,0.42821892607780115,0.8089118264938798
123,200,Stacking,5,0.3878223144493067,0.7326020351545023
123,200,Stacking,6,0.34430144388560757,0.6503904729035395
123,200,Stacking,7,0.2975022787977421,0.5619861642562007
123,200,Stacking,8,0.24782330625404325,0.46814185712400835
123,200,Stacking,9,0.19763759586513713,0.37334031477646795
123,200,Stacking,10,0.15120032520994656,0.28561963001566393
123,200,Stacking,11,0.11400361781334929,0.21535450466183217
123,200,Stacking,12,0.08909881161968401,0.16830896080622576
123,200,Stacking,13,0.07571775844808508,0.14303195527872314
123,200,Stacking,14,0.07464705574845312,0.14100938218900907
123,200,Stacking,15,0.08177510579158918,0.154474373175151
123,200,Stacking,16,0.08383276341199722,0.15836131857307792
123,200,Stacking,17,0.07561728284619766,0.14284215539438533
123,200,Stacking,18,0.062261573723509524,0.11761302514666766
123,200,Stacking,19,0.04888408966483382,0.09234276172577889
123,200,Stacking,20,0.037455764870923905,0.07075448871907071
123,200,Stacking,21,0.0297735205694573,0.05624261665776319
123,200,Stacking,22,0.02736564686365233,0.051694107942444514
123,200,Stacking,23,0.029285467951922783,0.05532067811130288
123,200,Stacking,24,0.03257703990328677,0.061538505762222986
123,200,Stacking,25,0.03512052669176756,0.06634318957799445
123,200,Stacking,26,0.03639342992588958,0.06874772244041291
123,200,Stacking,27,0.036315606144964395,0.06860071217781323
123,200,Stacking,28,0.03473844654739175,0.06562143458625472
123,200,Stacking,29,0.03201439811084103,0.06047566717132338
123,200,Stacking,30,0.029102045748996216,0.05497419088210016
123,200,Stacking,31,0.026808564529164376,0.05064177124909563
123,200,Stacking,32,0.025390579059541007,0.04796317591777572
123,200,Stacking,33,0.024787157981999042,0.04682330465974848
123,200,Stacking,34,0.024796411827448742,0.04684078530940909
123,200,Stacking,35,0.024837222878782518,0.04691787798342496
123,200,Stacking,36,0.02422458141298166,0.04576058927686083
123,200,Stacking,37,0.02292258412338554,0.04330109731730665
123,200,Stacking,38,0.021414928519515104,0.04045311378836521
123,200,Stacking,39,0.020028089187383923,0.03783335396718448
123,200,Stacking,40,0.018927122780670613,0.035753612291308474
123,200,Stacking,41,0.01834887142467863,0.034661287006127
123,200,Stacking,42,0.018338438160538175,0.034641578417276324
123,200,Stacking,43,0.018579959188388284,0.03509781517814153
123,200,Stacking,44,0.018705633339964747,0.03533521549210222
123,200,Stacking,45,0.018606592765903686,0.03514812639635736
123,200,Stacking,46,0.01830519450717993,0.03457878066892911
123,200,Stacking,47,0.01784980729653221,0.033718547554757804
123,200,Stacking,48,0.017364409652359438,0.03280162429188388
123,200,Stacking,49,0.017013260156980434,0.032138297749357767
123,200,Stacking,50,0.016852525917262245,0.031834668415125764
123,200,Stacking,51,0.016835441479524173,0.031802395661882685
123,200,Stacking,52,0.016899127487515344,0.03192269946423467
123,200,Stacking,53,0.016932802131591426,0.031986311360363624
123,200,Stacking,54,0.016812839721718525,0.031759700610180984
123,200,Stacking,55,0.016541778264506268,0.03124766154536435
123,200,Stacking,56,0.01621397752588756,0.030628441146511812
123,200,Stacking,57,0.015887306689927595,0.030011355150339265
123,200,Stacking,58,0.015610071366644697,0.02948765356204318
123,200,Stacking,59,0.015439737169242611,0.02916588976706823
123,200,Stacking,60,0.015362960617272426,0.029020857735310667
123,200,Stacking,61,0.01530648233507006,0.028914169432595966
123,200,Stacking,62,0.015229525501660068,0.028768796846556758
123,200,Stacking,63,0.015124614400593494,0.028570618239271595
123,200,Stacking,64,0.014996036055009536,0.028327731860272588
123,200,Stacking,65,0.014869770570025191,0.02808921450883898
123,200,Stacking,66,0.01477870586039794,0.02791719193788813
123,200,Stacking,67,0.014718920416835278,0.02780425635890059
123,200,Stacking,68,0.014676662291427459,0.02772443014075339
123,200,Stacking,69,0.014637600897997542,0.02765064259615745
123,200,Stacking,70,0.014575318952643709,0.027532991088702576
123,200,Stacking,71,0.014482855993159849,0.027358327203282597
123,200,Stacking,72,0.01438293516428421,0.027169575293293714
123,200,Stacking,73,0.014291963225531439,0.026997727967884223
123,200,Stacking,74,0.0142147240537793,0.026851822040579308
123,200,Stacking,75,0.014154986482341345,0.026738976892736858
123,200,Stacking,76,0.014105872559851804,0.02664619997343723
123,200,Stacking,77,0.014053407372895697,0.026547092466450727
123,200,Stacking,78,0.01399237658250134,0.026431804409048763
123,200,Stacking,79,0.013922920795818732,0.02630060141019815
123,200,Stacking,80,0.013851830374636945,0.0261663105628246
123,200,Stacking,81,0.013790239865851121,0.026049965189179028
123,200,Stacking,82,0.013740657546924183,0.02595630346214526
123,200,Stacking,83,0.013700885751353973,0.025881173957496055
123,200,Stacking,84,0.013665704171997497,0.02581471543853976
123,200,Stacking,85,0.01362741059314314,0.02574237830692863
123,200,Stacking,86,0.013580712294420825,0.025654164536323916
123,200,Stacking,87,0.013530620763898256,0.025559540901124
123,200,Stacking,88,0.01348224500267932,0.025468158379281586
123,200,Stacking,89,0.01343863272828399,0.025385774153853236
123,200,Stacking,90,0.01340039098404702,0.02531353493859394
123,200,Stacking,91,0.013365342572821253,0.025247327976188002
123,200,Stacking,92,0.013329098636562854,0.025178862649476164
123,200,Stacking,93,0.013292113690518465,0.02510899754441981
123,200,Stacking,94,0.01325503788089571,0.025038960796732405
123,200,Stacking,95,0.01321926847541941,0.02497139186562174
123,200,Stacking,96,0.01318771476807217,0.024911786450053836
123,200,Stacking,97,0.01316042411578985,0.0248602340079745
123,200,Stacking,98,0.013135518888331102,0.024813187668342982
123,200,Stacking,99,0.013111432781104694,0.02476768865883376
123,200,Stacking,100,0.013086281414270151,0.02472017735831443
123,200,Stacking,101,0.013060644449938258,0.024671748757006645
123,200,Stacking,102,0.013035328438413162,0.02462392644025415
123,200,Stacking,103,0.013011141298176218,0.02457823657790749
123,200,Stacking,104,0.012988099315630903,0.02453470993522149
123,200,Stacking,105,0.012966144228117892,0.024493236453178906
123,200,Stacking,106,0.012944142399981822,0.024451674677414423
